order_id,order_hour,city_tier,pricing_model,checkout_layout,basket_value_usd,delivery_time_min,net_margin_usd
ORD-500277,21,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,47.8,19.0,13.37
ORD-500278,8,tier_1_megacity,fixed_low_fee,one_click_express,37.68,29.0,6.86
ORD-500279,10,tier_3_small,fixed_low_fee,one_click_express,29.2,36.0,4.81
ORD-500280,14,tier_1_megacity,tiered_basket_subsidy,one_click_express,36.6,24.0,5.95
ORD-500281,8,tier_3_small,fixed_low_fee,one_click_express,29.21,27.0,4.51
ORD-500282,8,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,30.17,25.0,9.72
ORD-500283,19,tier_2_regional,fixed_low_fee,upsell_grid_modal,29.53,39.0,6.84
ORD-500284,11,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,43.27,29.0,7.96
ORD-500285,21,tier_1_megacity,fixed_low_fee,upsell_grid_modal,39.57,34.0,2.35
ORD-500286,19,tier_2_regional,fixed_low_fee,one_click_express,18.21,18.0,6.54
ORD-500287,20,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,39.68,22.0,-0.37
ORD-500288,20,tier_1_megacity,fixed_low_fee,one_click_express,47.55,30.0,4.33
ORD-500289,18,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,27.13,23.0,6.99
ORD-500290,22,tier_2_regional,fixed_low_fee,one_click_express,19.93,44.0,4.07
ORD-500291,16,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,40.41,27.0,5.78
ORD-500292,20,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,50.31,27.0,9.77
ORD-500293,15,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,48.78,27.0,9.33
ORD-500294,14,tier_3_small,tiered_basket_subsidy,one_click_express,17.69,55.0,4.7
ORD-500295,9,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,25.46,28.0,11.36
ORD-500296,23,tier_2_regional,fixed_low_fee,upsell_grid_modal,38.86,29.0,4.23
ORD-500297,9,tier_1_megacity,tiered_basket_subsidy,one_click_express,39.34,45.0,7.44
ORD-500298,22,tier_1_megacity,fixed_low_fee,one_click_express,52.43,33.0,5.31
ORD-500299,18,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,33.35,51.0,-1.99
ORD-500300,23,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,37.07,,-0.73
ORD-500301,23,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,44.01,38.0,7.95
ORD-500302,19,tier_1_megacity,fixed_low_fee,one_click_express,48.55,33.0,3.7
ORD-500303,8,tier_2_regional,dynamic_surge_multiplier,one_click_express,27.63,44.0,8.88
ORD-500304,18,tier_3_small,fixed_low_fee,upsell_grid_modal,23.56,43.0,5.65
ORD-500305,19,tier_1_megacity,dynamic_surge_multiplier,one_click_express,35.45,37.0,8.59
ORD-500306,8,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,45.98,22.0,7.76
ORD-500307,8,tier_3_small,dynamic_surge_multiplier,one_click_express,22.42,34.0,11.46
ORD-500308,19,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,14.14,31.0,6.91
ORD-500309,13,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,28.15,35.0,5.04
ORD-500310,10,tier_3_small,dynamic_surge_multiplier,one_click_express,32.93,40.0,1.52
ORD-500311,15,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,41.66,21.0,3.65
ORD-500312,19,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,23.88,30.0,5.64
ORD-500313,14,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,30.28,24.0,4.67
ORD-500314,18,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,39.84,42.0,6.25
ORD-500315,13,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,34.27,27.0,3.61
ORD-500316,22,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,41.52,26.0,7.43
ORD-500317,19,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,25.78,22.0,-3.17
ORD-500318,20,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,57.44,45.0,7.74
ORD-500319,21,tier_3_small,tiered_basket_subsidy,one_click_express,25.87,32.0,3.58
ORD-500320,15,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,36.59,32.0,-4.71
ORD-500321,17,tier_2_regional,fixed_low_fee,upsell_grid_modal,27.17,24.0,5.96
ORD-500322,15,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,39.4,28.0,11.6
ORD-500323,20,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,34.02,39.0,1.38
ORD-500324,18,tier_2_regional,tiered_basket_subsidy,one_click_express,35.95,40.0,3.35
ORD-500325,8,tier_3_small,dynamic_surge_multiplier,one_click_express,23.19,24.0,11.69
ORD-500326,15,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,25.74,27.0,-6.57
ORD-500327,18,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,790.21,32.0,150.82
ORD-500328,20,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,31.31,31.0,-2.64
ORD-500329,23,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,49.38,38.0,7.63
ORD-500330,23,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,32.59,18.0,4.49
ORD-500331,8,tier_2_regional,tiered_basket_subsidy,one_click_express,14.37,23.0,3.34
ORD-500332,9,tier_2_regional,fixed_low_fee,one_click_express,36.35,50.0,0.22
ORD-500333,23,tier_2_regional,fixed_low_fee,one_click_express,37.09,29.0,3.12
ORD-500334,23,tier_2_regional,dynamic_surge_multiplier,one_click_express,38.39,29.0,7.34
ORD-500335,21,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,34.45,31.0,8.44
ORD-500336,12,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,46.55,36.0,1.46
ORD-500337,16,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,33.78,,3.59
ORD-500338,9,tier_2_regional,dynamic_surge_multiplier,one_click_express,25.85,30.0,8.37
ORD-500339,23,tier_1_megacity,fixed_low_fee,upsell_grid_modal,50.59,26.0,5.32
ORD-500340,13,tier_1_megacity,tiered_basket_subsidy,one_click_express,27.43,24.0,6.11
ORD-500341,16,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,26.19,25.0,1.86
ORD-500342,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,17.27,53.0,11.3
ORD-500343,12,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,44.36,32.0,5.04
ORD-500344,14,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,37.46,14.0,6.63
ORD-500345,19,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,50.27,40.0,6.57
ORD-500346,9,tier_2_regional,tiered_basket_subsidy,one_click_express,30.57,15.0,8.67
ORD-500347,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,35.67,29.0,9.69
ORD-500348,21,tier_1_megacity,dynamic_surge_multiplier,one_click_express,50.57,42.0,8.2
ORD-500349,23,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,19.39,29.0,-3.91
ORD-500350,22,tier_1_megacity,fixed_low_fee,one_click_express,23.19,39.0,4.21
ORD-500351,22,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,41.42,22.0,6.72
ORD-500352,14,tier_1_megacity,dynamic_surge_multiplier,one_click_express,50.44,23.0,-1.3
ORD-500353,21,tier_1_megacity,dynamic_surge_multiplier,one_click_express,43.79,44.0,7.08
ORD-500354,20,tier_2_regional,fixed_low_fee,one_click_express,30.68,23.0,3.7
ORD-500355,20,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,45.55,41.0,2.93
ORD-500356,9,tier_3_small,fixed_low_fee,gamified_loyalty_bar,32.09,36.0,2.32
ORD-500357,15,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,34.52,29.0,5.07
ORD-500358,21,tier_3_small,dynamic_surge_multiplier,one_click_express,21.83,42.0,7.48
ORD-500359,15,tier_1_megacity,dynamic_surge_multiplier,one_click_express,50.94,21.0,13.71
ORD-500360,21,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,36.91,34.0,9.82
ORD-500361,17,tier_2_regional,fixed_low_fee,upsell_grid_modal,40.83,25.0,8.17
ORD-500362,23,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,39.63,46.0,6.56
ORD-500363,15,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,20.02,33.0,5.36
ORD-500364,16,tier_3_small,tiered_basket_subsidy,one_click_express,32.55,31.0,6.98
ORD-500365,12,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,25.11,37.0,3.71
ORD-500366,15,tier_2_regional,tiered_basket_subsidy,one_click_express,21.96,46.0,5.64
ORD-500367,21,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,38.98,29.0,7.13
ORD-500368,13,tier_3_small,tiered_basket_subsidy,one_click_express,14.37,29.0,4.83
ORD-500369,13,tier_3_small,dynamic_surge_multiplier,one_click_express,35.92,11.0,2.04
ORD-500370,10,tier_1_megacity,dynamic_surge_multiplier,one_click_express,49.08,39.0,5.09
ORD-500371,19,tier_3_small,fixed_low_fee,one_click_express,24.37,37.0,4.28
ORD-500372,14,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,23.97,33.0,2.94
ORD-500373,10,tier_1_megacity,fixed_low_fee,one_click_express,49.04,56.0,8.13
ORD-500374,21,tier_2_regional,tiered_basket_subsidy,one_click_express,33.1,19.0,4.12
ORD-500375,23,tier_1_megacity,fixed_low_fee,one_click_express,22.42,38.0,8.09
ORD-500376,18,tier_2_regional,dynamic_surge_multiplier,one_click_express,28.94,44.0,10.36
ORD-500377,20,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,29.32,47.0,7.28
ORD-500378,23,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,72.86,45.0,7.53
ORD-500379,11,tier_2_regional,fixed_low_fee,upsell_grid_modal,27.15,23.0,7.63
ORD-500380,20,tier_2_regional,tiered_basket_subsidy,one_click_express,26.6,37.0,6.56
ORD-500381,8,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,51.45,31.0,4.73
ORD-500382,23,tier_1_megacity,tiered_basket_subsidy,one_click_express,32.33,42.0,6.52
ORD-500383,23,tier_2_regional,tiered_basket_subsidy,one_click_express,24.65,24.0,5.5
ORD-500384,22,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,22.95,46.0,5.45
ORD-500385,15,tier_1_megacity,fixed_low_fee,one_click_express,29.06,16.0,2.55
ORD-500386,8,tier_1_megacity,dynamic_surge_multiplier,one_click_express,36.02,24.0,5.47
ORD-500387,20,tier_1_megacity,dynamic_surge_multiplier,one_click_express,38.51,42.0,8.18
ORD-500388,13,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,48.07,54.0,2.08
ORD-500389,19,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,37.7,29.0,11.16
ORD-500390,9,tier_2_regional,fixed_low_fee,one_click_express,21.13,28.0,4.34
ORD-500391,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,42.27,25.0,7.52
ORD-500392,15,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,24.24,21.0,1.32
ORD-500393,21,tier_3_small,fixed_low_fee,one_click_express,20.0,36.0,5.72
ORD-500394,19,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,38.86,32.0,11.13
ORD-500395,10,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,28.46,33.0,3.71
ORD-500396,17,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,26.52,25.0,3.6
ORD-500397,9,tier_1_megacity,dynamic_surge_multiplier,one_click_express,31.72,24.0,4.3
ORD-500398,15,tier_1_megacity,dynamic_surge_multiplier,one_click_express,41.07,29.0,10.93
ORD-500399,18,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,36.03,36.0,7.05
ORD-500400,12,tier_1_megacity,dynamic_surge_multiplier,one_click_express,48.25,38.0,9.74
ORD-500401,21,tier_2_regional,fixed_low_fee,one_click_express,31.44,56.0,3.87
ORD-500402,15,tier_2_regional,fixed_low_fee,one_click_express,37.91,25.0,3.25
ORD-500403,21,tier_1_megacity,dynamic_surge_multiplier,one_click_express,43.33,30.0,10.22
ORD-500404,10,tier_1_megacity,dynamic_surge_multiplier,one_click_express,27.41,29.0,7.04
ORD-500405,22,tier_3_small,fixed_low_fee,gamified_loyalty_bar,33.69,26.0,3.76
ORD-500406,23,tier_2_regional,dynamic_surge_multiplier,one_click_express,33.66,40.0,-0.72
ORD-500407,19,tier_2_regional,dynamic_surge_multiplier,one_click_express,23.45,18.0,20.17
ORD-500408,11,tier_1_megacity,fixed_low_fee,one_click_express,34.38,16.0,2.17
ORD-500409,11,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,39.95,33.0,1.19
ORD-500410,15,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,21.03,18.0,6.32
ORD-500411,9,tier_3_small,tiered_basket_subsidy,one_click_express,26.29,34.0,2.04
ORD-500412,17,tier_2_regional,fixed_low_fee,upsell_grid_modal,25.4,51.0,5.96
ORD-500413,23,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,12.43,30.0,-2.04
ORD-500414,18,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,22.25,13.0,1.13
ORD-500415,14,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,34.35,26.0,7.15
ORD-500416,8,tier_1_megacity,fixed_low_fee,upsell_grid_modal,44.93,33.0,7.13
ORD-500417,15,tier_1_megacity,tiered_basket_subsidy,one_click_express,51.5,11.0,6.9
ORD-500418,21,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,58.27,33.0,9.06
ORD-500419,17,tier_1_megacity,fixed_low_fee,one_click_express,54.39,42.0,3.87
ORD-500420,20,tier_2_regional,fixed_low_fee,one_click_express,33.75,-99.0,3.42
ORD-500421,15,tier_3_small,fixed_low_fee,gamified_loyalty_bar,26.56,32.0,6.81
ORD-500422,19,tier_2_regional,dynamic_surge_multiplier,one_click_express,28.33,22.0,3.15
ORD-500423,11,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,15.45,30.0,6.32
ORD-500424,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,34.11,47.0,5.61
ORD-500425,8,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,34.22,38.0,1.83
ORD-500426,14,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,14.02,39.0,4.82
ORD-500427,9,tier_3_small,dynamic_surge_multiplier,one_click_express,28.16,13.0,16.24
ORD-500428,18,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,57.27,22.0,9.55
ORD-500429,15,tier_1_megacity,fixed_low_fee,one_click_express,35.07,36.0,6.02
ORD-500430,19,tier_1_megacity,fixed_low_fee,upsell_grid_modal,50.32,20.0,7.78
ORD-500431,15,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,39.43,49.0,5.17
ORD-500432,17,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,24.07,49.0,3.76
ORD-500433,21,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,17.44,24.0,2.23
ORD-500434,18,tier_1_megacity,tiered_basket_subsidy,one_click_express,26.52,23.0,4.8
ORD-500435,8,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,44.7,33.0,9.01
ORD-500436,23,tier_1_megacity,dynamic_surge_multiplier,one_click_express,37.0,52.0,5.54
ORD-500437,14,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,37.51,26.0,0.66
ORD-500438,21,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,35.13,25.0,3.34
ORD-500439,20,tier_3_small,tiered_basket_subsidy,one_click_express,23.16,26.0,3.66
ORD-500440,12,tier_3_small,fixed_low_fee,one_click_express,32.61,33.0,1.91
ORD-500441,22,tier_1_megacity,dynamic_surge_multiplier,one_click_express,36.28,32.0,1.38
ORD-500442,18,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,73.61,41.0,9.76
ORD-500443,20,tier_1_megacity,fixed_low_fee,upsell_grid_modal,60.87,31.0,3.73
ORD-500444,23,tier_1_megacity,dynamic_surge_multiplier,one_click_express,55.94,20.0,4.84
ORD-500445,19,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,22.5,42.0,6.98
ORD-500446,21,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,29.32,18.0,4.21
ORD-500447,22,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,40.34,43.0,10.93
ORD-500448,9,tier_1_megacity,fixed_low_fee,upsell_grid_modal,57.24,32.0,4.75
ORD-500449,23,tier_1_megacity,tiered_basket_subsidy,one_click_express,44.48,33.0,5.02
ORD-500450,11,tier_2_regional,dynamic_surge_multiplier,one_click_express,30.83,23.0,10.22
ORD-500451,12,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,36.56,33.0,4.78
ORD-500452,16,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,28.5,31.0,6.73
ORD-500453,8,tier_3_small,fixed_low_fee,one_click_express,13.3,28.0,5.55
ORD-500454,21,tier_2_regional,fixed_low_fee,one_click_express,26.48,21.0,7.88
ORD-500455,16,tier_2_regional,fixed_low_fee,upsell_grid_modal,28.7,27.0,7.39
ORD-500456,23,tier_1_megacity,tiered_basket_subsidy,one_click_express,58.55,16.0,3.58
ORD-500457,22,tier_1_megacity,tiered_basket_subsidy,one_click_express,49.56,34.0,5.19
ORD-500458,20,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,66.98,13.0,9.1
ORD-500459,11,tier_3_small,tiered_basket_subsidy,one_click_express,26.26,21.0,0.17
ORD-500460,8,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,16.12,10.0,7.22
ORD-500461,21,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,53.42,33.0,8.18
ORD-500462,9,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,41.18,25.0,-4.49
ORD-500463,23,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,34.49,26.0,3.97
ORD-500464,9,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,33.75,29.0,-1.91
ORD-500465,12,tier_3_small,dynamic_surge_multiplier,one_click_express,21.09,34.0,11.18
ORD-500466,15,tier_1_megacity,fixed_low_fee,upsell_grid_modal,39.9,19.0,5.03
ORD-500467,8,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,33.11,21.0,3.73
ORD-500468,18,tier_2_regional,dynamic_surge_multiplier,one_click_express,38.42,23.0,7.75
ORD-500469,9,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,37.92,47.0,11.16
ORD-500470,16,tier_2_regional,tiered_basket_subsidy,one_click_express,23.7,46.0,3.33
ORD-500471,17,tier_3_small,fixed_low_fee,one_click_express,32.15,38.0,6.17
ORD-500472,9,tier_3_small,fixed_low_fee,one_click_express,17.42,39.0,4.8
ORD-500473,8,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,21.35,33.0,4.23
ORD-500474,16,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,29.23,31.0,-2.89
ORD-500475,21,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,14.93,49.0,1.17
ORD-500476,19,tier_1_megacity,fixed_low_fee,one_click_express,32.21,21.0,2.62
ORD-500477,9,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,33.14,38.0,1.37
ORD-500478,16,tier_1_megacity,fixed_low_fee,upsell_grid_modal,48.86,34.0,4.33
ORD-500479,16,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,44.06,37.0,-3.04
ORD-500480,19,tier_2_regional,fixed_low_fee,one_click_express,36.1,43.0,3.1
ORD-500481,19,tier_3_small,fixed_low_fee,gamified_loyalty_bar,31.77,51.0,2.27
ORD-500482,21,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,32.8,28.0,0.02
ORD-500483,16,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,72.03,24.0,11.87
ORD-500484,23,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,26.78,41.0,6.13
ORD-500485,13,tier_3_small,tiered_basket_subsidy,one_click_express,17.12,41.0,5.3
ORD-500486,15,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,23.51,17.0,5.5
ORD-500487,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,15.86,26.0,8.04
ORD-500488,16,tier_3_small,fixed_low_fee,gamified_loyalty_bar,21.54,38.0,3.42
ORD-500489,19,tier_1_megacity,fixed_low_fee,upsell_grid_modal,40.58,35.0,5.03
ORD-500490,10,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,53.72,44.0,9.76
ORD-500491,21,tier_1_megacity,fixed_low_fee,one_click_express,34.65,41.0,0.41
ORD-500492,11,tier_1_megacity,fixed_low_fee,upsell_grid_modal,50.12,36.0,6.33
ORD-500493,21,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,21.93,29.0,5.64
ORD-500494,19,tier_3_small,tiered_basket_subsidy,one_click_express,22.95,48.0,7.1
ORD-500495,14,tier_1_megacity,fixed_low_fee,upsell_grid_modal,49.44,28.0,4.81
ORD-500496,23,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,17.75,37.0,3.64
ORD-500497,15,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,46.16,22.0,5.17
ORD-500498,23,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,13.66,29.0,2.51
ORD-500499,12,tier_3_small,fixed_low_fee,one_click_express,24.65,44.0,3.81
ORD-500500,11,tier_2_regional,dynamic_surge_multiplier,one_click_express,21.34,29.0,16.8
ORD-500501,9,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,24.43,29.0,6.71
ORD-500502,23,tier_1_megacity,dynamic_surge_multiplier,one_click_express,49.52,36.0,16.28
ORD-500503,19,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,67.98,54.0,8.6
ORD-500504,10,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,57.82,47.0,8.54
ORD-500505,23,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,24.92,38.0,1.71
ORD-500506,14,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,38.32,25.0,7.38
ORD-500507,16,tier_1_megacity,dynamic_surge_multiplier,one_click_express,40.07,19.0,2.86
ORD-500508,17,tier_2_regional,fixed_low_fee,one_click_express,26.55,23.0,4.57
ORD-500509,9,tier_2_regional,tiered_basket_subsidy,one_click_express,25.31,21.0,3.8
ORD-500510,12,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,42.56,22.0,7.97
ORD-500511,18,tier_1_megacity,dynamic_surge_multiplier,one_click_express,43.28,14.0,9.19
ORD-500512,11,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,34.41,-99.0,1.64
ORD-500513,18,tier_2_regional,fixed_low_fee,upsell_grid_modal,35.06,28.0,8.93
ORD-500514,14,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,29.03,48.0,3.42
ORD-500515,18,tier_1_megacity,dynamic_surge_multiplier,one_click_express,42.18,46.0,6.37
ORD-500516,13,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,33.09,23.0,6.26
ORD-500517,8,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,31.04,42.0,3.74
ORD-500518,11,tier_2_regional,dynamic_surge_multiplier,one_click_express,34.98,21.0,12.11
ORD-500519,12,tier_2_regional,fixed_low_fee,upsell_grid_modal,33.0,38.0,5.8
ORD-500520,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,27.76,41.0,10.1
ORD-500521,21,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,38.99,30.0,9.63
ORD-500522,12,tier_1_megacity,dynamic_surge_multiplier,one_click_express,38.7,55.0,3.78
ORD-500523,20,tier_2_regional,dynamic_surge_multiplier,one_click_express,27.09,23.0,11.45
